date,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg),rain (mm),raining (s),SWDR (W/m�),PAR (�mol/m�/s),max. PAR (�mol/m�/s),Tlog (degC),OT
2020-02-13 21,991.8616666666667,15.280000000000001,289.1033333333333,6.491666666666667,55.755,17.403333333333332,9.685,7.721666666666667,6.095,9.763333333333334,1193.5383333333332,2.138333333333333,3.388333333333333,30.436666666666667,0.0,0.0,560.525,1080.0733333333335,1094.6866666666667,27.923333333333332,422.93333333333334
2020-02-13 21,991.4933333333333,17.541666666666668,291.40500000000003,7.298333333333333,50.98666666666667,20.093333333333334,10.236666666666666,9.856666666666667,6.446666666666666,10.323333333333332,1183.5583333333334,2.545,4.006666666666667,32.98166666666666,0.0,0.0,618.215,1200.6433333333332,1208.64,29.155,416.15000000000003
2020-02-13 22,991.1983333333334,19.378333333333334,293.27,7.21,45.20666666666667,22.541666666666668,10.174999999999999,12.368333333333332,6.41,10.266666666666666,1175.805,2.1966666666666668,4.18,38.86333333333334,0.0,0.0,627.7583333333333,1228.2766666666666,1234.9783333333332,30.34166666666667,410.56666666666666
2020-02-13 22,990.7883333333334,20.828333333333333,294.7583333333333,6.271666666666667,38.695,24.650000000000002,9.538333333333334,15.115,6.010000000000001,9.626666666666667,1169.8016666666665,3.3000000000000003,5.006666666666667,46.336666666666666,0.0,0.0,592.43,1158.4166666666667,1170.7133333333334,32.34,406.23333333333335
2020-02-13 22,990.2950000000001,21.933333333333334,295.90833333333336,5.581666666666667,34.51166666666666,26.378333333333334,9.093333333333334,17.283333333333335,5.73,9.183333333333334,1165.035,2.965,5.185,56.34166666666667,0.0,0.0,510.215,997.6883333333334,1014.605,34.211666666666666,401.95
2020-02-13 22,990.0016666666667,22.748333333333335,296.74833333333333,5.05,31.61,27.715,8.76,18.953333333333333,5.521666666666667,8.85,1161.6266666666668,3.2716666666666665,5.245,59.333333333333336,0.0,0.0,387.22166666666664,757.785,781.0483333333333,35.565,398.90000000000003
2020-02-13 22,989.8083333333334,22.62,296.6383333333333,4.8950000000000005,31.531666666666666,27.498333333333335,8.668333333333335,18.831666666666667,5.465,8.758333333333333,1161.9466666666667,4.2316666666666665,6.3066666666666675,52.151666666666664,0.0,0.0,235.485,456.2966666666667,482.68333333333334,35.82333333333333,399.68333333333334
2020-02-13 22,989.8283333333334,21.733333333333334,295.74833333333333,5.8549999999999995,35.56333333333333,26.05666666666667,9.266666666666667,16.790000000000003,5.843333333333334,9.361666666666666,1165.195,3.3833333333333333,5.486666666666667,47.778333333333336,0.0,0.0,75.47666666666667,151.97333333333333,172.28,34.53333333333333,400.84999999999997
2020-02-13 23,990.27,20.398333333333333,294.37,5.971666666666667,38.92166666666667,24.006666666666664,9.34,14.668333333333335,5.886666666666667,9.431666666666667,1170.9883333333335,2.9499999999999997,4.43,34.64,0.0,0.0,3.516666666666667,13.015,17.483333333333334,32.236666666666665,404.4666666666667
2020-02-13 23,990.7183333333334,18.875,292.8066666666667,6.408333333333334,44.11333333333334,21.84166666666667,9.628333333333332,12.216666666666667,6.0683333333333325,9.718333333333334,1177.5016666666668,2.4983333333333335,3.5283333333333338,32.15833333333334,0.0,0.0,0.0,0.0,0.0,29.838333333333335,407.3833333333334
2020-02-13 23,990.9966666666666,17.473333333333333,291.37666666666667,6.673333333333333,49.044999999999995,20.001666666666665,9.803333333333333,10.198333333333332,6.176666666666667,9.893333333333333,1183.4350000000002,1.9566666666666668,3.138333333333333,130.21166666666667,0.0,0.0,0.0,0.0,0.0,28.008333333333336,409.0333333333333
2020-02-13 23,991.0666666666666,17.001666666666665,290.89833333333337,6.531666666666666,50.028333333333336,19.408333333333335,9.71,9.698333333333332,6.114999999999999,9.796666666666667,1185.485,1.5983333333333334,2.2883333333333336,331.6333333333333,0.0,0.0,0.0,0.0,0.0,26.595,408.5333333333333
2020-02-13 23,991.18,16.773333333333333,290.65833333333336,6.45,50.46666666666667,19.128333333333334,9.653333333333334,9.476666666666667,6.078333333333333,9.741666666666667,1186.5766666666666,1.7833333333333332,2.3316666666666666,226.76166666666666,0.0,0.0,0.0,0.0,0.0,25.64833333333333,410.43333333333334
2020-02-13 23,991.2166666666667,14.174999999999999,288.0516666666667,7.118333333333333,62.76,16.243333333333332,10.110000000000001,6.131666666666667,6.371666666666666,10.200000000000001,1197.17,0.6649999999999999,1.0566666666666666,91.06666666666666,0.0,0.0,0.0,0.0,0.0,24.915000000000003,426.6666666666667
2020-02-14 00,991.1916666666666,11.716666666666667,285.5883333333333,7.096666666666667,73.285,13.791666666666666,10.095,3.695,6.358333333333333,10.185,1207.455,0.59,1.1633333333333333,170.14833333333334,0.0,0.0,0.0,0.0,0.0,23.68166666666667,433.59999999999997
2020-02-14 00,991.335,10.321666666666667,284.17833333333334,7.203333333333333,80.94666666666667,12.561666666666667,10.168333333333335,2.395,6.405,10.258333333333333,1213.5366666666666,0.2783333333333333,0.5333333333333333,130.895,0.0,0.0,0.0,0.0,0.0,22.333333333333332,442.1333333333334
2020-02-14 00,991.0799999999999,9.69,283.565,6.951666666666667,83.01666666666667,12.043333333333331,9.996666666666666,2.0466666666666664,6.295000000000001,10.083333333333334,1216.0133333333333,0.6716666666666667,1.3133333333333335,180.65333333333334,0.0,0.0,0.0,0.0,0.0,21.163333333333334,437.98333333333335
2020-02-14 00,990.98,8.778333333333334,282.65833333333336,6.905,88.05,11.328333333333333,9.963333333333333,1.3633333333333333,6.278333333333333,10.056666666666667,1219.8433333333332,0.7033333333333333,1.2233333333333334,172.5633333333333,0.0,0.0,0.0,0.0,0.0,20.25,448.45
2020-02-14 00,990.9699999999999,8.148333333333333,282.02833333333336,7.0249999999999995,92.61666666666667,10.848333333333334,10.046666666666667,0.8016666666666666,6.328333333333333,10.138333333333334,1222.5166666666667,0.5716666666666667,1.0066666666666666,141.03666666666666,0.0,0.0,0.0,0.0,0.0,19.496666666666666,459.4166666666667
2020-02-14 00,990.9683333333334,7.43,281.30833333333334,6.5183333333333335,93.96666666666668,10.328333333333333,9.701666666666666,0.6266666666666666,6.111666666666667,9.793333333333333,1225.8116666666667,0.6766666666666667,1.295,171.80166666666665,0.0,0.0,0.0,0.3466666666666667,0.6633333333333333,18.834999999999997,455.43333333333334
2020-02-14 01,991.225,7.603333333333333,281.46166666666664,6.605,93.41666666666667,10.453333333333333,9.758333333333335,0.695,6.148333333333333,9.845,1225.3416666666667,0.765,1.2683333333333333,183.89833333333334,0.0,0.0,28.650000000000002,56.31666666666666,68.33,18.231666666666666,455.0
2020-02-14 01,991.6,9.36,283.19166666666666,6.753333333333334,83.77666666666667,11.786666666666667,9.86,1.9266666666666665,6.208333333333333,9.943333333333333,1218.145,0.8616666666666667,1.3949999999999998,161.5,0.0,0.0,152.52166666666668,287.5083333333333,311.62666666666667,18.878333333333334,475.2833333333333
2020-02-14 01,991.62,11.6,285.435,7.281666666666666,74.76333333333334,13.683333333333332,10.225,3.4583333333333335,6.436666666666667,10.308333333333334,1208.415,0.9333333333333332,1.625,145.76666666666668,0.0,0.0,301.67833333333334,580.7266666666666,604.6716666666667,22.38,462.6166666666666
2020-02-14 01,991.4916666666667,13.589999999999998,287.44,7.81,68.07833333333333,15.608333333333334,10.6,5.006666666666667,6.678333333333334,10.69,1199.7050000000002,1.1383333333333334,1.97,136.83333333333334,0.0,0.0,437.2166666666667,847.9583333333334,867.7950000000001,26.276666666666667,451.23333333333335
2020-02-14 01,991.165,16.34,290.22666666666663,8.445,59.528333333333336,18.631666666666664,11.068333333333333,7.561666666666667,6.9750000000000005,11.166666666666666,1187.7016666666666,0.9633333333333334,1.9266666666666667,76.04,0.0,0.0,537.3866666666667,1051.1866666666667,1065.295,29.356666666666666,434.76666666666665
2020-02-14 01,990.6149999999999,19.046666666666667,292.9866666666667,8.656666666666666,50.89666666666667,22.083333333333332,11.231666666666667,10.853333333333333,7.083333333333333,11.336666666666666,1175.965,1.3483333333333334,2.268333333333333,134.98333333333335,0.0,0.0,597.4416666666667,1167.26,1179.4416666666666,31.76,420.4166666666667
2020-02-14 02,990.305,20.86,294.83,8.686666666666666,45.568333333333335,24.703333333333333,11.251666666666667,13.453333333333333,7.098333333333334,11.363333333333335,1168.335,1.3183333333333334,2.486666666666667,151.66666666666666,0.0,0.0,607.875,1192.8083333333334,1203.0266666666666,33.65333333333333,409.93333333333334
2020-02-14 02,989.785,21.698333333333334,295.715,8.936666666666666,44.02333333333333,26.0,11.445,14.555,7.223333333333334,11.563333333333333,1164.3116666666667,1.3916666666666666,2.638333333333333,62.99666666666667,0.0,0.0,566.3983333333333,1117.12,1127.7016666666666,35.79,404.8333333333333
2020-02-14 02,989.3449999999999,23.103333333333335,297.16,9.656666666666666,42.43,28.323333333333334,12.011666666666665,16.308333333333334,7.586666666666667,12.141666666666666,1158.0216666666668,1.0833333333333333,2.27,162.035,0.0,0.0,476.86833333333334,937.5366666666667,959.1899999999999,37.751666666666665,404.4666666666667
2020-02-14 02,988.8616666666667,23.7,297.80333333333334,9.843333333333334,41.445,29.353333333333335,12.163333333333334,17.188333333333333,7.6866666666666665,12.301666666666668,1155.055,1.2066666666666668,2.466666666666667,112.55166666666668,0.0,0.0,355.8416666666667,703.29,725.5099999999999,39.07,402.95
2020-02-14 02,988.6366666666667,23.52333333333333,297.6433333333333,9.84,41.885,29.046666666666667,12.163333333333334,16.883333333333333,7.6866666666666665,12.303333333333333,1155.48,1.593333333333333,2.688333333333333,87.925,0.0,0.0,214.81000000000003,423.8633333333333,447.12166666666667,39.255,401.1333333333334
2020-02-14 02,988.4266666666666,22.44333333333333,296.58,10.291666666666666,46.12166666666667,27.21166666666667,12.538333333333334,14.673333333333332,7.928333333333334,12.685,1159.2883333333332,1.3800000000000001,2.271666666666667,73.61666666666666,0.0,0.0,68.395,141.745,161.87333333333333,37.88833333333333,403.43333333333334
2020-02-14 03,988.3683333333333,21.131666666666668,295.27,10.49,50.61166666666667,25.12,12.703333333333333,12.415,8.035,12.853333333333333,1164.3116666666667,0.8816666666666667,1.4816666666666667,93.21166666666666,0.0,0.0,2.8833333333333333,11.35,15.520000000000001,35.031666666666666,405.9666666666667
2020-02-14 03,988.4583333333334,19.05666666666667,293.17833333333334,10.766666666666666,58.66,22.103333333333335,12.943333333333333,9.158333333333333,8.186666666666666,13.093333333333334,1172.5833333333333,0.3433333333333333,0.77,83.375,0.0,0.0,0.0,0.0,0.0,32.108333333333334,412.9166666666667
2020-02-14 03,988.5866666666667,16.998333333333335,291.1033333333333,10.9,67.29833333333333,19.406666666666666,13.06,6.346666666666667,8.258333333333333,13.208333333333334,1180.9983333333332,1.0683333333333334,1.6316666666666666,166.56166666666667,0.0,0.0,0.0,0.0,0.0,29.766666666666666,422.31666666666666
2020-02-14 03,988.6166666666667,15.546666666666667,289.64166666666665,10.698333333333332,72.89,17.7,12.88,4.816666666666666,8.146666666666667,13.030000000000001,1187.0583333333334,1.3949999999999998,2.1466666666666665,199.70000000000002,0.0,0.0,0.0,0.0,0.0,27.83666666666667,426.7833333333333
2020-02-14 03,988.4833333333332,14.211666666666666,288.31666666666666,10.901666666666666,80.51833333333333,16.235,13.056666666666667,3.1783333333333332,8.258333333333333,13.211666666666666,1192.3266666666666,0.6433333333333333,1.23,117.7,0.0,0.0,0.0,0.0,0.0,26.263333333333335,434.95
2020-02-14 03,988.2583333333333,12.963333333333333,287.08166666666665,10.843333333333334,86.95,14.97,13.006666666666666,1.9616666666666667,8.226666666666667,13.163333333333334,1197.28,0.7483333333333334,1.3033333333333335,152.22333333333333,0.0,0.0,0.0,0.0,0.0,24.96666666666667,442.95
2020-02-14 04,988.02,11.806666666666667,285.93833333333333,10.641666666666667,92.56666666666666,13.866666666666667,12.835,1.0333333333333334,8.12,12.986666666666666,1201.9266666666667,0.7416666666666667,1.2766666666666666,150.60666666666665,0.0,0.0,0.0,0.0,0.0,23.833333333333332,454.23333333333335
2020-02-14 04,987.6816666666667,12.001666666666667,286.16333333333336,10.661666666666667,91.51666666666667,14.048333333333334,12.851666666666667,1.1983333333333333,8.133333333333333,13.011666666666665,1200.6833333333334,1.265,1.8033333333333335,191.70000000000002,0.0,0.0,0.0,0.0,0.0,22.84,440.05
2020-02-14 04,987.3216666666667,11.065,285.25333333333333,10.348333333333334,95.33333333333333,13.203333333333333,12.583333333333334,0.62,7.965,12.743333333333334,1204.3233333333333,1.2116666666666667,2.3333333333333335,158.28333333333333,0.0,0.0,0.0,0.0,0.0,22.19333333333333,454.84999999999997
2020-02-14 04,987.055,10.065,284.2716666666667,9.950000000000001,99.23333333333333,12.346666666666666,12.253333333333332,0.09500000000000001,7.756666666666667,12.415000000000001,1208.4016666666666,0.9616666666666666,1.655,181.26666666666665,0.0,0.0,0.0,0.0,0.0,21.540000000000003,465.6333333333334
2020-02-14 04,986.91,9.543333333333335,283.7616666666667,9.518333333333333,99.81666666666666,11.923333333333334,11.901666666666666,0.02333333333333333,7.535,12.06,1210.6166666666666,0.5466666666666666,1.4016666666666666,183.41666666666666,0.0,0.0,0.0,0.0,0.0,20.871666666666666,470.45
2020-02-14 04,986.82,9.431666666666667,283.6566666666667,9.345,99.41666666666667,11.835,11.763333333333334,0.06999999999999999,7.45,11.92,1211.0466666666666,0.535,1.1333333333333335,109.15333333333332,0.0,0.0,0.0,0.27666666666666667,0.5433333333333333,20.294999999999998,467.56666666666666
2020-02-14 05,987.005,9.266666666666666,283.4766666666667,9.12,99.03333333333335,11.708333333333334,11.588333333333333,0.12,7.335000000000001,11.743333333333332,1212.0716666666665,0.5483333333333333,1.1916666666666667,156.29333333333332,0.0,0.0,27.075,52.251666666666665,63.74333333333333,19.92833333333333,472.5333333333333
2020-02-14 05,987.0066666666667,11.108333333333334,285.3233333333333,9.596666666666666,90.41666666666667,13.243333333333334,11.963333333333333,1.28,7.576666666666667,12.121666666666668,1204.0433333333333,0.755,1.3150000000000002,172.4333333333333,0.0,0.0,135.55333333333334,258.78000000000003,278.90000000000003,20.591666666666665,469.6333333333334
2020-02-14 05,986.8766666666667,13.354999999999999,287.5883333333333,10.268333333333333,81.59833333333334,15.366666666666667,12.518333333333333,2.8466666666666662,7.926666666666667,12.681666666666667,1194.1933333333334,1.045,1.9016666666666666,183.48333333333335,0.0,0.0,274.78,524.3683333333333,549.4116666666666,23.63,462.48333333333335
2020-02-14 05,986.535,15.838333333333333,290.10999999999996,11.253333333333332,74.20666666666666,18.044999999999998,13.366666666666667,4.678333333333334,8.471666666666666,13.549999999999999,1183.1366666666665,0.9483333333333333,1.8133333333333332,136.16666666666666,0.0,0.0,411.7733333333333,795.7866666666667,814.335,27.32166666666667,450.68333333333334
2020-02-14 05,986.0916666666667,18.886666666666667,293.21,12.238333333333335,65.38333333333334,21.89833333333333,14.268333333333333,7.628333333333333,9.049999999999999,14.47,1169.8583333333333,1.2550000000000001,2.4033333333333338,149.21666666666667,0.0,0.0,502.8233333333333,978.2383333333333,1030.1683333333333,30.78833333333333,430.9666666666667
2020-02-14 05,985.4083333333333,21.92,296.31166666666667,13.033333333333333,57.098333333333336,26.386666666666667,15.033333333333333,11.353333333333333,9.545,15.256666666666666,1156.6766666666665,1.343333333333333,2.455,154.58333333333334,0.0,0.0,511.0833333333333,1012.18,1139.72,33.46,413.1666666666667
2020-02-14 06,984.7916666666666,24.618333333333336,299.075,13.225,49.09166666666667,31.02,15.219999999999999,15.799999999999999,9.668333333333335,15.455,1145.3833333333334,3.1916666666666664,5.116666666666666,174.0,0.0,0.0,583.1016666666666,1145.83,1162.7083333333333,35.48,399.8666666666666
2020-02-14 06,984.1433333333333,25.668333333333333,300.18666666666667,13.163333333333334,45.93333333333334,33.016666666666666,15.161666666666667,17.855,9.636666666666667,15.403333333333334,1140.6266666666668,3.8349999999999995,6.294999999999999,192.15,0.0,0.0,543.5716666666666,1068.5866666666668,1113.6666666666667,37.11333333333334,398.6333333333334
2020-02-14 06,983.6,26.141666666666666,300.71166666666664,12.805,43.61833333333333,33.95333333333333,14.808333333333332,19.143333333333334,9.42,15.055,1138.3466666666666,4.194999999999999,6.760000000000001,196.16666666666666,0.0,0.0,434.7683333333334,847.5333333333333,974.7283333333334,38.39333333333334,399.05
2020-02-14 06,983.1999999999999,26.368333333333336,300.97166666666664,12.506666666666668,42.205,34.40833333333333,14.520000000000001,19.886666666666667,9.238333333333333,14.768333333333333,1137.1433333333334,3.3533333333333335,5.263333333333333,208.03333333333333,0.0,0.0,358.8016666666667,695.2733333333334,725.0483333333333,38.76166666666666,399.6166666666666
2020-02-14 06,982.5383333333333,25.80333333333333,300.4633333333333,12.791666666666666,44.48,33.28666666666667,14.796666666666667,18.488333333333333,9.42,15.06,1138.405,3.1566666666666663,4.723333333333334,185.53333333333333,0.0,0.0,198.3166666666667,385.1566666666667,420.3416666666667,38.95666666666667,399.81666666666666
2020-02-14 06,982.13,24.666666666666668,299.35499999999996,12.783333333333333,47.55166666666667,31.106666666666666,14.786666666666667,16.316666666666666,9.418333333333333,15.056666666666667,1142.2749999999999,2.545,3.3716666666666666,199.61666666666667,0.0,0.0,58.27,119.16166666666668,135.56,37.885,401.2
